,coord,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
5041,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
5042,"(1.3648386499999998, 103.7641701502389)",454.64543432297916,dt3,dt,159.86362687989757,131,4489.3797955506325,9,477.00711456517956,29,576.3037441385226,7
5043,"(1.34485525, 103.94762009972254)",666.4229378534227,ew3,ew,639.4524144663669,69,959.4926361937069,3,728.4450880868689,33,641.0686209302974,124
5044,"(1.44408075, 103.77370166162412)",1278.8763928893932,ns8,ns,1360.552158445019,98,1637.3844325059135,4,1098.161430142282,89,790.1807003287616,72
5045,"(1.3443339, 103.8786904)",261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
5046,"(1.3813168, 103.93649321260236)",1692.136010435536,ew1,ew,686.028662223424,86,615.7810506474775,15,602.9780660955223,93,2056.2873606114804,74
5047,"(1.370196, 103.85901672502251)",1053.0333356616254,ns16,ns,881.0352856940528,116,2453.418832889771,26,562.0367707433696,2,858.0740957379045,39
5048,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
5049,"(1.37640055, 103.77489833847288)",1372.963758928905,dt2,dt,901.0760439360286,128,5043.009623646492,22,671.53562291372,178,688.5701024429774,53
5050,"(1.3091692, 103.83755489056324)",351.54796097099364,dt11,dt,489.8803473471369,15,1364.193884481996,29,1094.9525252270473,6,1184.0906985347394,4
5051,"(1.27568865, 103.83822499656318)",542.9493450799641,ew16,ew,863.5680326078693,51,2189.3453478498727,0,185.64199718399092,20,1177.0856936746673,89
5052,"(1.28301625, 103.83988698554164)",307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
5053,"(1.32951085, 103.76599463220242)",1594.1885726637122,ew23,ew,1632.2366213390615,146,2076.397194549766,9,890.6002911043565,16,1597.6152065895283,34
5054,"(1.3190035, 103.7656917946758)",433.42359868399865,ew23,ew,477.6751798745085,146,2260.944908115808,9,385.7568558102509,113,560.4298322479368,34
5055,"(1.34602025, 103.86719776832936)",664.7043987951536,cc14,cc,745.291916771989,110,810.479249616941,31,334.44446059819643,170,374.3088817675663,147
5056,"(1.4085085, 103.8919886)",1899.466465325198,ne16,ne,1141.6122107250508,106,2214.68380867651,16,776.3950170369732,155,537.5907991665995,144
5057,"(1.4429363, 103.79689943409)",524.0872890906801,ns10,ns,377.5086171354484,104,1345.9372785746916,4,260.2501170425681,48,346.30696181290097,45
5058,"(1.32217075, 103.73776996617468)",1314.2508609310898,ew24,ew,1253.729604208612,148,1246.035943080049,9,1589.5909971349015,56,923.9411907222214,35
5059,"(1.3578152, 103.88106448575482)",516.2617366717286,ne13,ne,497.9942188623748,109,1215.9481619248418,31,971.7544861350812,94,1010.9728688661397,75
5060,"(1.33034395, 103.91375190510742)",676.5718509741162,dt29,dt,1823.1776867015813,68,2625.5156218602906,30,277.52986101180187,151,825.0192042315501,96
5061,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
5062,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
5063,"(1.35497695, 103.96740285366717)",1427.3077728658611,dt33,dt,1360.5238903748948,87,1561.0453096606961,36,652.9750781654271,44,737.4279321119546,43
5064,"(1.29988105, 103.88811428633838)",935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
5065,"(1.3348851000000002, 103.91173421423876)",364.5727553899583,dt28,dt,2211.6762956310686,68,2745.221994945192,30,445.3286208325912,151,1285.7053821843188,96
5066,"(14.4848138, 121.0232316)",2370557.6271254206,cg2,cg,2370212.394936964,70,2368008.261735275,5,2371707.725018669,109,2371953.5055858414,90
5067,"(1.3604229, 103.9339103)",1723.66547706935,dt31,dt,1066.2968738248342,65,1488.8144009683765,3,320.0240177270691,116,802.4401696114575,61
5068,"(1.3087662, 103.8090654)",977.1979653557775,cc20,cc,1550.8214263516422,19,2128.1544366305648,28,1337.4975973707265,97,1079.8525232121997,100
5069,"(1.4378121, 103.79236713789078)",529.6199837528286,ns9,ns,328.1732518533087,88,665.1343560524948,4,568.0708120277443,163,471.75149459798297,45
5070,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
5071,"(1.3307918, 103.7577266)",1738.0604759295024,ew24,ew,1292.5774541324552,147,1192.0557901375948,9,1258.6125524087968,16,1736.5666741284515,34
5072,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
5073,"(1.2788952, 103.84147365808892)",217.23760001590307,ew16,ew,524.6267778477679,51,1693.7675561788226,0,383.6540329349185,20,948.766745949094,89
5074,"(1.3691925, 103.869834)",1966.3107616598047,ne13,ne,668.5371567005035,116,2002.3921265437364,31,699.3173846618284,130,107.9376674187187,112
5075,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
5076,"(1.37416415, 103.85299144651646)",604.0701586189737,ns16,ns,611.465821835654,95,2359.154746780727,18,225.1936963943527,73,197.80996537386326,2
5077,"(1.29841635, 103.85717773862802)",279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
5078,"(1.3252767, 103.9326308)",1253.713752970859,dt30,dt,351.29020798774616,68,3387.1355312929827,3,539.6572177090478,51,735.6817392014948,128
5079,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
5080,"(1.3528165, 103.759784)",1096.309208901976,ns3,ns,1186.8165123009708,136,3079.321302788588,9,606.8585306452642,84,758.4853557222359,56
5081,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
5082,"(1.29841635, 103.85717773862802)",279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
5083,"(1.31514435, 103.83345476596806)",593.085628197684,dt11,dt,885.0005409767418,15,1230.4550662563508,29,437.89903912884773,6,587.7839674073871,4
5084,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
5085,"(1.3789588, 103.8967922)",594.8264353183812,ne15,ne,781.2167380264225,108,711.7825794003077,12,444.57613820168564,105,372.74166337113115,84
5086,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
5087,"(1.38149055, 103.76964002760914)",964.3999141868218,dt1,dt,273.9114923864806,128,4268.924804441398,22,228.3169691543771,178,482.4844716598982,53
5088,"(1.2847031, 103.82980137489204)",352.80665603514046,ew17,ew,330.19065232016453,55,2606.4188829742498,37,416.968930485587,177,833.5990828863019,89
5089,"(1.31064045, 103.85214926006608)",400.6081697155959,ne8,ne,414.0090620880431,30,1422.6624320899634,29,246.628133096285,50,1279.7497197982825,109
5090,"(1.3666904, 103.8755199)",1283.2477497690777,ne13,ne,1091.805120372062,113,1744.1743110505145,31,725.4063329628399,130,518.3520094369768,15
5091,"(1.2487474, 103.8401255)",2769.33730693434,cc29,cc,2576.1742869876202,142,4499.387220909234,0,2993.0227293334706,20,3664.280854425001,29
5092,"(1.44002835, 103.82774103667388)",401.5761175477757,ns12,ns,370.98863307219415,100,3800.174778826499,19,879.0147336127982,1,505.4561219110927,1
5093,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
5094,"(1.2930218, 103.8033701)",345.4720395263309,ew19,ew,517.621502844981,155,623.4160885505459,25,599.238463541789,124,1070.6395300712063,100
5095,"(1.2794848, 103.78579965871148)",504.5575468689628,cc25,cc,1848.934986967407,144,1076.6670512168234,21,2359.190385381564,49,2463.5674871127417,46
5096,"(1.3784672, 103.8650612)",1966.5246258388242,ns16,ns,1109.206264183805,112,1702.1592491693418,18,932.5786962808625,2,1066.9966858598766,112
5097,"(1.29841635, 103.85717773862802)",279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
5098,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
5099,"(1.34203035, 103.73682432904413)",471.8342449698317,ew25,ew,1039.9329309411225,148,915.4200808320136,1,470.0015934934312,175,827.820909903519,17
5100,"(1.4501476, 103.8157699)",491.0879548443457,ns11,ns,470.3993499413168,101,2085.227223743131,19,80.141880788332,18,433.03819959254207,22
5101,"(1.34931315, 103.7573411219289)",865.7841682029855,ns2,ns,903.6644884798212,139,2612.1736681939183,9,451.431204072318,78,659.8499248532845,56
5102,"(1.3116278, 103.79388546155636)",287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
5103,"(1.3602446499999998, 103.86511076372146)",964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
5104,"(1.3642447, 103.884224)",459.1817766905149,ne13,ne,537.0770331439944,109,1549.903482534093,8,799.9127054800283,168,930.5070890922522,138
5105,"(1.3271094, 103.7964042)",418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
5106,"(1.3391758, 103.7604476)",1629.2590113998292,ns2,ns,1605.8495007819204,147,1912.7222122540923,9,735.6246646246725,16,1168.0738285332575,20
5107,"(1.3133287, 103.9012029)",748.4076918657594,ew7,ew,740.1483537277709,71,1010.2985546137791,30,205.33046999031876,64,701.243701714733,126
5108,"(1.3602446499999998, 103.86511076372146)",964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
5109,"(1.3718348, 103.94601583601418)",387.53410092105025,ew1,ew,416.745941152332,84,1941.894859496223,15,671.6563165713974,38,572.6550088934418,74
5110,"(1.31354295, 103.8954966489514)",545.4132950855098,cc9,cc,161.0869703009768,71,557.2037160822501,30,811.3750403636759,64,579.00395199472,125
5111,"(1.2937442, 103.8466319)",291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
5112,"(1.3557437, 103.8713719)",586.1269668636489,cc13,cc,593.3207388724696,110,507.0011569499919,31,496.5618933006362,179,361.4672703666619,94
5113,"(1.39267295, 103.880020301875)",1724.3801224150623,ne16,ne,445.8394377496452,122,2019.484178249614,18,581.010893605923,132,287.1834373115722,93
5114,"(1.3255018, 103.7846328)",1159.529781748228,dt6,dt,1590.1543889748116,127,2189.063220112464,28,934.943268012612,66,1848.7615564481816,108
5115,"(1.3567049, 103.93958752792209)",1243.896045494394,dt31,dt,384.6196845101541,65,735.0836617213489,3,460.7357562187565,116,775.2972360644645,119
5116,"(1.3369604, 103.8594894)",1260.3855849163972,ne10,ne,1151.542264539229,56,1343.648734586786,32,409.63816255703523,111,941.838232576157,106
5117,"(1.3404645, 103.88373309629344)",455.2585633551962,cc12,cc,1557.9314570235879,123,1744.5125473526155,31,684.8532766410718,88,157.8826266718745,8
5118,"(1.3443339, 103.8786904)",261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
5119,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
5120,"(1.24114335, 103.83961897005884)",3352.696330463496,cc29,cc,3168.0354839641655,142,5310.860003938273,0,3833.8399552137635,20,4374.312500545332,29
5121,"(1.40155135, 103.89007154494747)",1245.309481490024,ne16,ne,1184.3326634418493,107,2636.4714257787796,16,727.7212451694955,138,958.9673209851601,144
5122,"(1.2987726, 103.895798)",1315.2564309450318,cc8,cc,822.5178039025526,72,2159.421532564735,30,888.5099381298963,147,891.5309348460825,32
5123,"(14.4848138, 121.0232316)",2370557.6271254206,cg2,cg,2370212.394936964,70,2368008.261735275,5,2371707.725018669,109,2371953.5055858414,90
5124,"(1.3159484, 103.8575892)",442.6312176329891,ne8,ne,532.359496565604,11,1642.4557808940394,29,657.243185657073,67,997.6026048963926,13
5125,"(1.38077575, 103.90124286700012)",932.8854204975165,ne15,ne,493.55126882707134,121,603.7832238200973,12,631.1246778923644,105,290.6310615699723,84
5126,"(1.37404445, 103.94760948849375)",216.80341647243347,ew1,ew,298.1435788481083,84,1993.261120135221,15,727.519023837157,38,730.5553085999048,74
5127,"(1.3101838, 103.8359137)",329.9329169256995,dt11,dt,420.79166198657805,15,1369.4081360494288,29,952.0317986568151,6,1060.204248039493,4
5128,"(1.3455515, 103.8815143)",368.6238382136756,cc12,cc,945.1718442767428,123,1204.1449583311407,31,615.2907943126918,94,548.9129373727698,8
5129,"(1.3162896000000002, 103.8405759660977)",525.3025170698642,dt11,dt,353.25921783438775,58,517.914854117296,29,572.763922759567,143,633.4483572037688,4
5130,"(1.32158785, 103.86469444895071)",345.91076693915204,ne9,ne,1181.6147661844875,56,2200.004875250977,32,90.89765806889159,12,567.5221005498847,13
5131,"(1.320557, 103.90581527847776)",300.60540920682,ew7,ew,1317.4993215025981,81,1395.8256489041821,30,497.87799088018676,47,898.9969870958499,70
5132,"(1.3271094, 103.7964042)",418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
5133,"(1.3825334, 103.76345187923133)",414.0485738531579,dt1,dt,433.20745610762646,129,3894.4061018779516,22,391.070582130908,161,750.54223852414,132
5134,"(1.4417104, 103.82765897017129)",273.0276266228961,ns12,ns,309.798610119759,100,3694.6411723035676,19,851.3612239277521,133,675.7673805746964,1
5135,"(1.34947985, 103.72257340205616)",604.9230535797518,ew26,ew,1145.9456954523519,157,2159.4537977160226,1,282.23216814427866,136,287.04091160534205,143
5136,"(1.33472135, 103.86559484959862)",559.0836561318827,ne10,ne,461.9400024163819,56,1947.5271899133281,32,372.1395855443866,140,356.9785265920639,106
5137,"(1.4184226, 103.8411243963387)",913.6200475256977,ns14,ns,24.478171613152522,103,3027.3057068269045,2,313.3132244828422,101,401.51572000674435,33
5138,"(1.3032931, 103.8386606)",338.2494698983063,ns23,ns,174.60636004228135,35,1523.63685264556,37,1613.1185022411594,22,1196.2097123375788,109
5139,"(1.384594, 103.89977414834436)",764.3876954771546,ne15,ne,219.00358648989612,121,1050.907648389822,12,462.45501089638924,105,283.0562697404432,111
5140,"(1.2915415, 103.84517442690934)",140.06135628988326,dt20,dt,302.54480856153197,9,760.5209273846646,37,971.758748259218,22,974.3734973264549,109
5141,"(1.3336321, 103.881424)",774.0521098497092,dt25,dt,1469.9479735931463,56,2175.2263607215214,30,693.5270731571294,23,783.0557107231442,8
5142,"(1.35650195, 103.964305628159)",1076.8369728785065,dt33,dt,1157.5530432293374,87,1672.1113723460328,36,480.5339777753855,44,362.6813267998968,43
5143,"(1.3005809, 103.89939364290174)",1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
5144,"(1.3779567, 103.9441259)",790.4129310972688,ew1,ew,244.2385451689339,86,1494.601765967129,15,1020.3362734094843,93,1266.91907355091,74
5145,"(1.2937442, 103.8466319)",291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
5146,"(1.29841635, 103.85717773862802)",279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
5147,"(1.34197615, 103.8826355841622)",279.6070508654972,cc12,cc,1359.7018240047553,123,1541.5666604612943,31,557.5899319639294,88,150.04330568563532,8
5148,"(1.3362739, 103.84550084992944)",460.4561721339185,ns19,ns,583.1637280422096,18,507.68597630841464,32,314.3547243356711,79,495.8580595930494,26
5149,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
5150,"(1.3178852, 103.8350769)",695.3734770388545,dt11,dt,951.1652305957449,58,955.2526303072551,29,95.88499296131313,6,235.2416416597317,4
5151,"(1.3504006, 103.95490477548174)",641.0325093722199,dt33,dt,906.3767815919472,69,1124.214094992839,3,443.67962513923175,33,473.7250188714039,83
5152,"(1.2915204500000002, 103.80511320990595)",351.8401827495724,ew19,ew,314.6968801557806,155,455.78677685561115,25,583.9912578879141,124,936.9873506961316,99
5153,"(1.3162896000000002, 103.8405759660977)",525.3025170698642,dt11,dt,353.25921783438775,58,517.914854117296,29,572.763922759567,143,633.4483572037688,4
5154,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
5155,"(1.3710692, 103.8409541)",490.0856252892898,te6,te,565.2390732355891,94,2377.4003285735944,26,280.83048817605965,8,415.41745784318437,6
5156,"(1.377286, 103.7568632)",543.1684822562614,dt1,dt,501.3146735805009,132,4300.160524320448,22,569.8975250910074,137,667.4539933800303,127
5157,"(1.31466445, 103.83108413127206)",810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
5158,"(1.26522915, 103.81751884226044)",446.78082345888095,cc29,cc,291.03453107619725,143,2862.9489455403923,25,1304.6063921588004,125,1399.72213442617,29
5159,"(1.3602446499999998, 103.86511076372146)",964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
5160,"(1.3644465, 103.8825992)",545.8442808271752,ne13,ne,620.5600234810889,109,1707.4679638328648,8,771.7907578487645,168,897.6973895387193,138
5161,"(1.35497695, 103.96740285366717)",1427.3077728658611,dt33,dt,1360.5238903748948,87,1561.0453096606961,36,652.9750781654271,44,737.4279321119546,43
